,id,text,author_id,conversation_id,in_reply_to_user_id,context_annotations,lang,geo,source,entities,reply_settings,referenced_tweet_id,referenced_tweet_type,created_at,possibly_sensitive,public_metrics,attachments,referenced_tweet_text,next_token
25,1479157295716122630,@kerpen spot the difference will be even harder with omicron.,57272885,1479150042913157127,6724252,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter Web App,"{'mentions': [{'start': 0, 'end': 7, 'username': 'kerpen', 'id': '6724252'}]}",everyone,1479150042913157127,replied_to,2022-01-06 18:25:55+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"UK Department of Education's report used to justify masking grades 6 to 12 actually finds (hidden in the back) no statistically significant effect (p=.15) of student masking policy on COVID-related absence rates.
https://t.co/VUrmRxkejt https://t.co/ulBi44JVjn",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
26,1479157294956875777,"RT @POTUS: Today, the CDC approved the Pfizer COVID-19 booster shot for kids ages 12-15. Boosters work — and offer the highest level of pro…",1112139158,1479157294956875777,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752773120', 'name': 'Pharma'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10032761422', 'name': 'Pfizer'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 9, 'username': 'POTUS', 'id': '1349149096909668363'}], 'annotations': [{'start': 22, 'end': 24, 'probability': 0.6425, 'type': 'Organization', 'normalized_text': 'CDC'}, {'start': 39, 'end': 44, 'probability': 0.4302, 'type': 'Organization', 'normalized_text': 'Pfizer'}]}",everyone,1478857156506046471,retweeted,2022-01-06 18:25:55+00:00,False,"{'retweet_count': 3574, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Today, the CDC approved the Pfizer COVID-19 booster shot for kids ages 12-15. Boosters work — and offer the highest level of protection against Omicron. If your child is eligible, get them boosted today.",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
27,1479157293858140160,"RT @WHOPhilippines: To help protect yourself and others from the #Omicron variant:

↔Keep a safe distance.
👋🏽Keep hands clean.
🤧Cover cough…",263881174,1479157293858140160,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 18, 'username': 'WHOPhilippines', 'id': '2218026914'}], 'hashtags': [{'start': 65, 'end': 73, 'tag': 'Omicron'}]}",everyone,1478976939851333637,retweeted,2022-01-06 18:25:54+00:00,False,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"To help protect yourself and others from the #Omicron variant:

↔Keep a safe distance.
👋🏽Keep hands clean.
🤧Cover coughs and sneezes.
😷Wear a mask.
🏠Open windows when possible.
👩🏽‍⚕️Get vaccinated as soon as it’s your turn.

Learn more: https://t.co/G7XuSCIYK1 https://t.co/0zMnle8TP6",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
28,1479157292918456321,"RT @Adnkronos: #Covid, #Oms: ""Tsunami di contagi, variante #Omicron uccide"". https://t.co/FOC3EuQb9W",195333276,1479157292918456321,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}]",it,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'Adnkronos', 'id': '25676606'}], 'hashtags': [{'start': 15, 'end': 21, 'tag': 'Covid'}, {'start': 23, 'end': 27, 'tag': 'Oms'}, {'start': 59, 'end': 67, 'tag': 'Omicron'}], 'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/FOC3EuQb9W', 'expanded_url': 'https://www.adnkronos.com/covid-oms-tsunami-di-contagi-variante-omicron-uccide_7Dupu59r75cWSYheyqDfKh', 'display_url': 'adnkronos.com/covid-oms-tsun…'}]}",everyone,1479150907107459072,retweeted,2022-01-06 18:25:54+00:00,False,"{'retweet_count': 31, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"#Covid, #Oms: ""Tsunami di contagi, variante #Omicron uccide"". https://t.co/FOC3EuQb9W",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
29,1479157291236487173,RT @juliovacacela: La televisión danesa TV2 tuvo 13 horas ¡trece! a un grupo de expertos en COVID-19 contestando preguntas de los usuarios…,1014226763378036737,1479157291236487173,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 17, 'username': 'juliovacacela', 'id': '58167137'}], 'annotations': [{'start': 92, 'end': 96, 'probability': 0.4189, 'type': 'Place', 'normalized_text': 'COVID'}]}",everyone,1478580844738621441,retweeted,2022-01-06 18:25:54+00:00,False,"{'retweet_count': 8811, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"La televisión danesa TV2 tuvo 13 horas ¡trece! a un grupo de expertos en COVID-19 contestando preguntas de los usuarios preocupados por el avance de la variante ómicron.

Reproduciré algunas de ellas por si pueden ser de utilidad en nuestro país así que agradecería difusión.",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
30,1479157291228217356,RT @Ticostacruz: Os anti-vacinas são tão patéticos que provavelmente se vacinaram e ficam fazendo post na internet pra engajar com a extrem…,2850568264,1479157291228217356,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",pt,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 15, 'username': 'Ticostacruz', 'id': '59912646'}]}",everyone,1479153855132753920,retweeted,2022-01-06 18:25:54+00:00,False,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Os anti-vacinas são tão patéticos que provavelmente se vacinaram e ficam fazendo post na internet pra engajar com a extrema direita Bolsonarista que se afoga em seu próprio desastre! 
A Ômicron se encarregará de dar a resposta a eles na pele!",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
31,1479157290121019393,@nhaerting @SusanneBaessler Dabei wirken die vier ersten Impfungen doch kaum bis gar nicht gegen #Omicron. Aber sie sind Voraussetzung für Impfung 5-7.,2814988956,1479149036066295810,21111724,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",de,,Twitter for Android,"{'mentions': [{'start': 0, 'end': 10, 'username': 'nhaerting', 'id': '21111724'}, {'start': 11, 'end': 27, 'username': 'SusanneBaessler', 'id': '1209028515250745345'}], 'hashtags': [{'start': 97, 'end': 105, 'tag': 'Omicron'}]}",everyone,1479149036066295810,replied_to,2022-01-06 18:25:54+00:00,False,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 30, 'quote_count': 0}",,"„Ergänzend wird spätestens ab dem [15.] Januar 2022 bundesweit und inzidenzunabhängig der Zugang zur Gastronomie (Restaurants, Cafes etc.) für Geimpfte und Genesene nur noch mit einem tagesaktuellen Test oder mit dem Nachweis einer Auffrischungsimpfung (Booster-Impfung)möglich“.",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
32,1479157290032848903,"RT @LilianBianco: Omicron vers sa remise du disque de diamant 

 https://t.co/14IOieGxej",1145288196688941056,1479157290032848903,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",fr,,Twitter for iPhone,"{'mentions': [{'start': 3, 'end': 16, 'username': 'LilianBianco', 'id': '827453456361410560'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/14IOieGxej', 'expanded_url': 'https://twitter.com/ynsSan/status/1475713726154264578/video/1', 'display_url': 'pic.twitter.com/14IOieGxej'}]}",everyone,1478792223860957184,retweeted,2022-01-06 18:25:54+00:00,False,"{'retweet_count': 5843, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'media_keys': ['7_1475713706025795584']},"Omicron vers sa remise du disque de diamant 

 https://t.co/14IOieGxej",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
33,1479157289269579783,"Some health advisers to Biden’s transition team call on the administration to change its Covid strategy.
https://t.co/bE8LLHZLTo",1353378385376890882,1479157289269579783,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]",en,,Twitter Web App,"{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/bE8LLHZLTo', 'expanded_url': 'https://www.nytimes.com/live/2022/01/06/world/omicron-covid-vaccine-tests/former-biden-advisers-call-on-the-administration-to-change-its-covid-strategy', 'display_url': 'nytimes.com/live/2022/01/0…'}], 'annotations': [{'start': 24, 'end': 28, 'probability': 0.9785, 'type': 'Person', 'normalized_text': 'Biden'}]}",everyone,,,2022-01-06 18:25:53+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
34,1479157289177255948,"RT @h713505283: so how would you defeat soldiers whose Leader is Allaah? Glorified and highly Exalted is He! 
Imam Mahdi Nasser Mohammed Al…",1418673589298110469,1479157289177255948,,[],en,,Twitter Web App,"{'mentions': [{'start': 3, 'end': 14, 'username': 'h713505283', 'id': '1394754662306390020'}], 'annotations': [{'start': 65, 'end': 70, 'probability': 0.8203, 'type': 'Other', 'normalized_text': 'Allaah'}, {'start': 110, 'end': 138, 'probability': 0.6978, 'type': 'Person', 'normalized_text': 'Imam Mahdi Nasser Mohammed Al'}]}",everyone,1479155691474538499,retweeted,2022-01-06 18:25:53+00:00,False,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"so how would you defeat soldiers whose Leader is Allaah? Glorified and highly Exalted is He! 
Imam Mahdi Nasser Mohammed Al-Yamani
31-12-2021 AD
19
#Omicron_is_a_global_calamity
L=ZGTQ",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
35,1479157287067525124,RT @GTorreAmione: Omicron no es gripe- es COVID. Una enfermedad multi-sistémica. Con riesgos agudos y complicaciones a largo plazo.El compo…,1407711482104647688,1479157287067525124,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 16, 'username': 'GTorreAmione', 'id': '472245284'}]}",everyone,1478928698237722626,retweeted,2022-01-06 18:25:53+00:00,False,"{'retweet_count': 4560, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Omicron no es gripe- es COVID. Una enfermedad multi-sistémica. Con riesgos agudos y complicaciones a largo plazo.El comportamiento en EU lo muestra. Hospitales saturándose, terapias llenas y hospitales pediatrician con números nunca antes vistos- NO es Gripe-",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
36,1479157286845120515,"RT @hafizkenny: 14 orang balik dari umrah takde vaksin, lepas tu positive omicron, lepas tu bawa balik Malaysia. Asal 14 orang ni tak mati…",1124382726,1479157286845120515,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",in,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 14, 'username': 'hafizkenny', 'id': '86694421'}]}",everyone,1479015416160686080,retweeted,2022-01-06 18:25:53+00:00,False,"{'retweet_count': 5258, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"14 orang balik dari umrah takde vaksin, lepas tu positive omicron, lepas tu bawa balik Malaysia. Asal 14 orang ni tak mati kat sana je heh ? lantak aku la aku nak cakap apa, pergi mampos. Lepas tu agency tu demi duit takpe watlek aku cover korang. Fak off",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
37,1479157285662375942,"Saludos desde un país en donde su disque secretario de salud,en minúsculas,recomienda ponerle a los niños Vic Vapo Rub para combatir el Covid/Omicron 🤦🤦🤦 https://t.co/CWS7dmwdgQ",257592032,1479157285662375942,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",es,,Twitter for Android,"{'urls': [{'start': 154, 'end': 177, 'url': 'https://t.co/CWS7dmwdgQ', 'expanded_url': 'https://twitter.com/Braverman_OUT27/status/1479157285662375942/photo/1', 'display_url': 'pic.twitter.com/CWS7dmwdgQ'}, {'start': 154, 'end': 177, 'url': 'https://t.co/CWS7dmwdgQ', 'expanded_url': 'https://twitter.com/Braverman_OUT27/status/1479157285662375942/photo/1', 'display_url': 'pic.twitter.com/CWS7dmwdgQ'}]}",everyone,,,2022-01-06 18:25:52+00:00,False,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}","{'media_keys': ['3_1479157276871036930', '3_1479157283254792192']}",,b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
38,1479157285649891333,@nw_gordon @D321Pool @AnarchoMayo @Secti0n31 @SeattlePD Sweet comeback. I'm not crying. Omicron remains a nothing of a cold. Death rate so far around .000000001% out of the many millions of cases that started 2 months ago .,810528454793797632,1478885453206106113,1472670045243203584,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",en,,Twitter for Android,"{'mentions': [{'start': 0, 'end': 10, 'username': 'nw_gordon', 'id': '1472670045243203584'}, {'start': 11, 'end': 20, 'username': 'D321Pool', 'id': '1348814798973136897'}, {'start': 21, 'end': 33, 'username': 'AnarchoMayo', 'id': '1285070649568817152'}, {'start': 34, 'end': 44, 'username': 'Secti0n31', 'id': '148321968'}, {'start': 45, 'end': 55, 'username': 'SeattlePD', 'id': '25101704'}]}",everyone,1479147294360408064,replied_to,2022-01-06 18:25:52+00:00,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"@SorryNotaBot @D321Pool @AnarchoMayo @Secti0n31 @SeattlePD Cry harder, loser.",b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
39,1479157285494706177,RT @otempo: Ômicron deve se tornar variante majoritária em Minas em algumas semanas https://t.co/kS0zPBfcJz https://t.co/vy5qE2MLvK,972608916348645377,1479157285494706177,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",pt,,Twitter for Android,"{'mentions': [{'start': 3, 'end': 10, 'username': 'otempo', 'id': '29274419'}], 'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/kS0zPBfcJz', 'expanded_url': 'https://www.otempo.com.br/cidades/omicron-deve-se-tornar-variante-majoritaria-em-minas-em-algumas-semanas-1.2592476?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1641480863', 'display_url': 'otempo.com.br/cidades/omicro…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1479104193210163201/BLAC3xwa?format=jpg&name=orig', 'width': 620, 'height': 413}, {'url': 'https://pbs.twimg.com/news_img/1479104193210163201/BLAC3xwa?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Ômicron deve se tornar variante majoritária em Minas em algumas semanas', 'description': 'Ômicron deve se tornar variante majoritária em Minas em algumas semanas', 'unwound_url': 'https://www.otempo.com.br/cidades/omicron-deve-se-tornar-variante-majoritaria-em-minas-em-algumas-semanas-1.2592476?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1641480863'}, {'start': 108, 'end': 131, 'url': 'https://t.co/vy5qE2MLvK', 'expanded_url': 'https://twitter.com/otempo/status/1479104186562191360/photo/1', 'display_url': 'pic.twitter.com/vy5qE2MLvK'}], 'annotations': [{'start': 12, 'end': 18, 'probability': 0.7932, 'type': 'Person', 'normalized_text': 'Ômicron'}, {'start': 59, 'end': 63, 'probability': 0.8656, 'type': 'Place', 'normalized_text': 'Minas'}]}",everyone,1479104186562191360,retweeted,2022-01-06 18:25:52+00:00,False,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'media_keys': ['3_1479104184272101381']},Ômicron deve se tornar variante majoritária em Minas em algumas semanas https://t.co/kS0zPBfcJz https://t.co/vy5qE2MLvK,b26v89c19zqg8o3fpe194imgeb857nlqaue9a8pq77u65
